Link,Title, Price  
https://www.amazon.com//MSI-i7-11800H-GeForce-Backlit-Windows/dp/B09WCMTKD3/ref=sr_1_214?keywords=laptop&qid=1653585597&sr=8-214,"2022 MSI Sword 15.6"" FHD IPS 144Hz Gaming Laptop Intel 8-Core i7-11800H NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 32GB DDR4 1TB NVMe SSD HDMI USB-C WiFi AX RJ-45 Backlit Windows 11 Pro w/ RE 32GB USB","$1,299.99 "
https://www.amazon.com//MSI-i7-11800H-GeForce-RTX3060-Thunberbolt4/dp/B09Y8QN96Z/ref=sr_1_10?keywords=laptop&qid=1653585551&sr=8-10,"2022 MSI GE76 Raider 17.3"" 144 Hz FHD Gaming Laptop 8-Core Intel i7-11800H 64GB DDR4 2TB NVMe SSD NVIDIA GeForce RTX3060 6GB WiFi 6E HDMI RJ45 Thunberbolt4 Backlit DTS Audio Windows 11 Pro w/32GB USB","$2,049.00 "
https://www.amazon.com//MSI-Katana-GF66-Notebook-i5-11400H/dp/B09DRDJJC1/ref=sr_1_36?keywords=laptop&qid=1653585564&sr=8-36,"MSI Katana GF66 15.6"" Full HD 144Hz Gaming Notebook Computer, Intel Core i5-11400H 2.7GHz, 8GB RAM, 512GB SSD, NVIDIA GeForce RTX 3050 4GB, Windows 10 Home, Free Upgrade to Windows 11",$749.00 
https://www.amazon.com//MSI-Katana-i7-11800H-Processor-Keyboard/dp/B09TCFVGJF/ref=sr_1_258?keywords=laptop&qid=1653585608&sr=8-258,"MSI Katana GF66 Gaming Laptop, 15.6"" Full HD 144Hz Screen, Intel Core i7-11800H Processor, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB PCIe NVMe SSD, RGB Backlit Keyboard, Wi-Fi 6, Windows 10 Home, Black","$1,249.00 "
https://www.amazon.com//MSI-Modern-Professional-i5-1155G7-B11MO-857/dp/B09FS4PMPT/ref=sr_1_297?keywords=laptop&qid=1653585614&sr=8-297,"MSI Modern 14 Beige Mousse 14"" Ultra Thin and Light Professional Laptop Intel Core i5-1155G7 Iris Xe 8GB 512GB NVMe SSD Win10 (B11MO-857)",$699.00 
https://www.amazon.com//MSI-Prestige-Evo-Professional-Laptop/dp/B09FNTLZYJ/ref=sr_1_74?keywords=laptop&qid=1653585570&sr=8-74,"MSI Prestige 14 Evo Professional Laptop: 14"" FHD Ultra-Thin Bezel Display, Intel Core i5-1135G7, Intel Iris Xe, 16GB RAM, 512GB NVMe SSD, Thunderbolt 4, Win10 Home, Intel Evo, Carbon Gray (A11M-628)",$699.00 
https://www.amazon.com//MSI-Pulse-GL66-Gaming-Laptop/dp/B09RB9B7SD/ref=sr_1_244?keywords=laptop&qid=1653585606&sr=8-244,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464","$1,465.00 "
https://www.amazon.com//MSI-Pulse-GL76-i7-12700H-RTX3070/dp/B09RB8YP2R/ref=sr_1_250?keywords=laptop&qid=1653585606&sr=8-250,"MSI Pulse GL76 17.3"" FHD 144Hz Gaming Laptop Intel Core i7-12700H RTX3070 16GB 512GB NVMe SSD Win11","$1,899.00 "
https://www.amazon.com//MSI-Raider-GE66-i7-12700H-RTX3070TI/dp/B09RB9Z4Z2/ref=sr_1_60?keywords=laptop&qid=1653585567&sr=8-60,"MSI Raider GE66 15.6"" QHD 240Hz Gaming Laptop Intel Core i7-12700H RTX3070TI 32GBDDR5 1TB NVMe SSD Win11","$2,499.00 "
https://www.amazon.com//MSI-Raider-GE66-i9-12900HK-RTX3070TI/dp/B09RBB6JD6/ref=sr_1_56?keywords=laptop&qid=1653585567&sr=8-56,"MSI Raider GE66 15.6"" QHD 240Hz Gaming Laptop Intel Core i9-12900HK RTX3070TI 32GBDDR5 1TB NVMe SSD Win11","$2,699.00 "
https://www.amazon.com//MSI-Stealth-15M-Gaming-Laptop/dp/B091GGZT1S/ref=sr_1_11?keywords=laptop&qid=1653585547&sr=8-11,"MSI Stealth 15M Gaming Laptop: 15.6"" 144Hz FHD 1080p Display, Intel Core i7-11375H, NVIDIA GeForce RTX 3060, 16GB, 512GB SSD, Thunderbolt 4, WiFi 6, Win10, Carbon Gray (A11UEK-009)","$1,141.90 "
https://www.amazon.com//MSI-Stealth-i9-11900H-Octa-Core-Processor/dp/B09VV8RV8S/ref=sr_1_22?keywords=laptop&qid=1653585561&sr=8-22,"MSI GS66 Stealth Gaming Laptop, 15.6"" QHD 165Hz Screen, Intel Core i9-11900H Octa-Core Processor, NVIDIA GeForce RTX 3070 8GB Graphics, 64GB RAM, 1TB PCIe SSD, RGB Backlit Keyboard, Windows 11 Home","$2,399.00 "
https://www.amazon.com//MSI-Summit-Flip-Professional-Laptop/dp/B08VJL564K/ref=sr_1_90?keywords=laptop&qid=1653585574&sr=8-90,"MSI Summit E13 Flip EVO Professional Laptop: 13"" IPS-Level Touch Screen, Intel core i7-1185G7, Iris Xe, 32GB RAM, 1TB NVMe SSD, Win10 PRO, Pure White (A11MT-020)","$1,799.00 "
https://www.amazon.com//MSI-WS76-Workstation-Laptop-Thunderbolt/dp/B09BTKHC5X/ref=sr_1_277?keywords=laptop&qid=1653585611&sr=8-277,"MSI WS76 Workstation Laptop: 17.3"" 144Hz FHD 1080p, Intel Core i7-11800H, NVIDIA Quadro RTX A3000 , 32GB, 1TB SSD, Thunderbolt 4, WiFi 6E, TPM2.0 Fingerprint, Win10 PRO, Black (11UK-470)","$2,393.79 "
https://www.amazon.com//Newest-Acer-Aspire-15-6-Laptop/dp/B09SWKXRKP/ref=sr_1_295?keywords=laptop&qid=1653585614&sr=8-295,"Newest Acer Aspire 5 15.6"" FHD Laptop - 4-Core AMD Ryzen 3 3350U - Radeon Vega 6 Graphics - 8GB DDR4 - 128GB NVMe SSD + 1TB HDD -FP Reader -RJ45 -WiFi 6 - Backlit KB - Windows 11 Home w/32GB USB",$499.00 
https://www.amazon.com//Newest-HP-Laptop-1005G1-Windows/dp/B08SW8DKR7/ref=sr_1_21?keywords=laptop&qid=1653585561&sr=8-21,"Newest HP 17.3"" Laptop Intel i3 1005G1 8GB 1TB HDD Jet Black Windows 10 Home in S Mode with GS HDMI Cable",$999.99 
https://www.amazon.com//Newest-HP-Pavilion-Pentium-Windows/dp/B0894DBTRV/ref=sr_1_163?keywords=laptop&qid=1653585589&sr=8-163,Newest HP Pavilion Intel Pentium Silver N5000 4GB 128GB SSD Windows 10 Laptop Red,$278.00 
https://www.amazon.com//New-Microsoft-Surface-Laptop-Touch-Screen/dp/B07YNLKTW9/ref=sr_1_256?keywords=laptop&qid=1653585606&sr=8-256,"Microsoft Surface Laptop 3 – 15"" Touch-Screen – AMD Ryzen 5 Surface Edition - 16GB Memory - 256GB Solid State Drive – Matte Black","$1,096.27 "
https://www.amazon.com//Panasonic-Toughbook-Touchscreen-Convertible-i5-3610ME/dp/B08QL3S2RQ/ref=sr_1_283?keywords=laptop&qid=1653585611&sr=8-283,"Panasonic Toughbook CF-19, MK8, 10.1 Touchscreen, Rugged Laptop Convertible Tablet, Intel Core i5-3610ME 2.70GHz, 8GB, 256GB SSD, Windows 10 Pro, GPS, 4G LTE (Renewed)",$498.00 
https://www.amazon.com//Razer-Blade-Base-Gaming-Laptop/dp/B08LZYN1ZF/ref=sr_1_65?keywords=laptop&qid=1653585570&sr=8-65,"Razer Blade 15 Base Gaming Laptop 2020: Intel Core i7-10750H 6-Core, NVIDIA GeForce GTX 1660 Ti, 15.6"" FHD 1080p 120Hz, 16GB RAM, 256GB SSD, CNC Aluminum, Chroma RGB Lighting, Black,Windows 10 Home","$1,439.23 "
https://www.amazon.com//Razer-Blade-Gaming-Laptop-2021/dp/B099774BJQ/ref=sr_1_180?keywords=laptop&qid=1653585592&sr=8-180,"Razer Blade Pro 17 Gaming Laptop 2021: Intel Core i7-11800H 8-Core, NVIDIA GeForce RTX 3060, 17.3"" QHD 165Hz, 16GB RAM, 1TB SSD - Chroma RGB - Thunderbolt 3 - SD Card Reader","$2,605.98 "
https://www.amazon.com//Razer-Book-Laptop-i7-1165G7-Thunderbolt/dp/B09HJGCL5Q/ref=sr_1_259?keywords=laptop&qid=1653585608&sr=8-259,"Razer Book 13 Laptop: Intel Core i7-1165G7 4 Core, Intel Iris Xe, 13.4"" UHD 60Hz (1920x1200), 16GB RAM, 1TB SSD PCIe M.2 - Windows 11 - CNC Aluminum - Chroma RGB - Thunderbolt 4 - Mercury White","$1,499.99 "
https://www.amazon.com//ROG-Zephyrus-G14-White-Tikbot-Accessories/dp/B098TC93DL/ref=sr_1_57?keywords=laptop&qid=1653585567&sr=8-57,"Asus ROG Zephyrus G14 VR Ready Gaming Laptop, 14"" 144Hz Full HD IPS Display, 8 Cores AMD Ryzen 9 5900HS,NVIDIA GeForce RTX 3060, Moonlight White-Tikbot Accessories (16GB RAM |1TB PCIe SSD)","$1,375.82 "
https://www.amazon.com//Samsung-2-1-Touch-Screen-Chromebook/dp/B07F1BNSGB/ref=sr_1_17?keywords=laptop&qid=1653585561&sr=8-17,"Samsung - Plus 2-in-1 12.2"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Stealth Silver",$223.94 
https://www.amazon.com//Samsung-Chromebook-Plus-Camera-Chrome/dp/B07J1SY5QQ/ref=sr_1_50?keywords=laptop&qid=1653585567&sr=8-50,"Samsung Chromebook Plus V2, 2-in-1, 4GB RAM, 32GB eMMC, 13MP Camera, Chrome OS, 12.2"", 16:10 Aspect Ratio, Light Titan (XE520QAB-K01US)",$299.99 
https://www.amazon.com//SAMSUNG-Computer-Processor-Certified-Lightweight/dp/B09R94XYBS/ref=sr_1_83?keywords=laptop&qid=1653585574&sr=8-83,"SAMSUNG 15.6” Galaxy Book2 Pro Laptop Computer, i7 / 16GB / 512GB, 12th Gen Intel Core Processor, Evo Certified, Lightweight, 2022 Model, Graphite","$1,214.87 "
https://www.amazon.com//Samsung-Electronics-Platform-Processor-Long-Lasting/dp/B09D8SGXB6/ref=sr_1_10?keywords=laptop&qid=1653585547&sr=8-10,"Samsung Galaxy Book Pro Windows 11 Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue","$1,159.00 "
https://www.amazon.com//SAMSUNG-Platform-Computer-Processor-Long-Lasting/dp/B091WR26F4/ref=sr_1_80?keywords=laptop&qid=1653585570&sr=8-80,"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i5 Processor 8GB Memory 512GB SSD Long-Lasting Battery, Mystic Silver",$913.99 
https://www.amazon.com//SAMSUNG-Platform-Computer-Processor-Long-Lasting/dp/B091WSQYNF/ref=sr_1_285?keywords=laptop&qid=1653585611&sr=8-285,"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 13.3"" AMOLED Screen 11th Gen Intel Core i7 Processor 8GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue","$1,471.34 "
https://www.amazon.com//ThinkPad-Titinium-Touchscreen-i7-1160G7-Fingerprint/dp/B09YHD3K1K/ref=sr_1_177?keywords=laptop&qid=1653585592&sr=8-177,"2022 LENOVO ThinkPad X1 Titinium Yoga 2-in-1 Laptop | 13.5"" QHD IPS 450 nits Touchscreen | Intel 4-Core i7-1160G7 | 16GB RAM 512GB NVMe SSD | HDMI | WiFi 6 | Fingerprint | Backlit KB | Win 11 Pro","$1,649.00 "
https://www.amazon.com//Toughbook-CF-19-MK8-Touchscreen-Convertible/dp/B09NL4MLPC/ref=sr_1_73?keywords=laptop&qid=1653585570&sr=8-73,"Panasonic Toughbook CF-19, MK8, 10.1-inch Touchscreen, Rugged Laptop Convertible Tablet, Intel Core i5-3610ME @2.70GHz, 8GB, 256GB SSD, Windows 10 Pro (Renewed)",$499.00 
https://www.amazon.com//VivoBook-R565EA-UH51T-Touchscreen-Laptop-i5-1135G7/dp/B09NCMBXWJ/ref=sr_1_71?keywords=laptop&qid=1653585570&sr=8-71,New Asus VivoBook R565EA-UH51T 15.6'' FHD Touchscreen Laptop i5-1135G7 8GB 256GB,$518.53 
https://www.amazon.com//Windows-HP-15-Display-Bluetooth/dp/B09LMT33DL/ref=sr_1_150?keywords=laptop&qid=1653585587&sr=8-150,"[Windows 11 Home] Newest HP 15 Laptop, 15.6'' HD Display, AMD Ryzen 3 3250U, 16GB SDRAM, 512GB SSD, Wi-Fi, Bluetooth, Type-C, HDMI, Media Card Reader, Natural Silver",$559.00 
https://www.amazon.com//Windows-HP-Display-Processor-Bluetooth/dp/B09M96J5SJ/ref=sr_1_114?keywords=laptop&qid=1653585581&sr=8-114,"[Windows 11 Home] Newest HP Laptop, 15.6'' Full HD Display, AMD Athlon Silver 3050U Processor, 8GB RAM, 256GB SSD, Media Card Reader, USB Type-C, HDMI, Webcam, Wi-Fi, Bluetooth, Silver",$489.00 
